workerid,trial_number,trial_type,filler,prime_type,prime_strength,trial_type,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,30,"""primer""","""false""",four,weak,four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,31,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,32,"""primer""","""false""",six,weak,some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,33,"""primer""","""false""",six,strong,some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,34,"""primer""","""false""",four,weak,six,between,"""four_weak_six""",1,"""right""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,35,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,36,"""primer""","""false""",four,weak,some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,37,"""primer""","""false""",some,weak,some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,38,"""primer""","""false""",six,strong,some,between,"""six_strong_some""",0,"""left""",0,"""left""",1,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,39,"""primer""","""false""",four,strong,some,between,"""four_strong_some""",0,"""left""",0,"""left""",1,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,40,"""primer""","""true""",four,strong,four,within,"""four_strong_four""",1,"""right""",0,"""left""",1,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,41,"""primer""","""false""",six,strong,four,between,"""six_strong_four""",1,"""right""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,42,"""primer""","""false""",four,weak,some,between,"""four_weak_some""",0,"""left""",0,"""left""",0,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,43,"""primer""","""false""",six,weak,some,between,"""six_weak_some""",0,"""left""",1,"""right""",0,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,44,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,45,"""primer""","""false""",some,weak,four,between,"""some_weak_four""",1,"""right""",0,"""left""",0,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,46,"""primer""","""false""",some,strong,four,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""left""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,47,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
0,48,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",0,"""left""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""34""","""No problems at all.""","""It was fun, and thanks for letting me participate. ""","""No""","""2.00""","""3""","""Windows""",1080,1920,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3LRLIPTPERU2DWHCL89MLQ9EO6OKAW""",0,"""Submitted""","""Tue Jun 05 01:31:39 PDT 2018""","""Mon Jun 04 08:41:56 PDT 2018""","""Mon Jun 04 08:51:39 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""9.6047"""
